% Tiempo en UTC
% *Espacios sin datos estan marcados con NaN (not a number)
%año  mes dia hora min sec BV(volts) Temp DO Q
%
2025  1 16 21 58  0 2.85 12.004 10.003 0.914
2025  1 16 22  3  0 2.85 11.932 10.014 0.914
2025  1 16 22  8  0 2.85 11.861 10.018 0.914
2025  1 16 22 13  0 2.85 11.781 10.045 0.914
2025  1 16 22 18  0 2.85 11.682 10.068 0.914
2025  1 16 22 23  0 2.85 11.638 10.079 0.914
2025  1 16 22 28  0 2.85 11.584 10.096 0.914
2025  1 16 22 33  0 2.85 11.521 10.108 0.914
2025  1 16 22 38  0 2.85 11.467 10.116 0.914
2025  1 16 22 43  0 2.85 11.432 10.134 0.915
2025  1 16 22 48  0 2.85 11.378 10.135 0.914
2025  1 16 22 53  0 2.85 11.306 10.159 0.915
2025  1 16 22 58  0 2.85 11.261 10.156 0.914
2025  1 16 23  3  0 2.85 11.207 10.182 0.915
2025  1 16 23  8  0 2.85 11.126 10.195 0.914
2025  1 16 23 13  0 2.85 11.108 10.193 0.915
2025  1 16 23 18  0 2.85 11.036 10.210 0.915
2025  1 16 23 23  0 2.85 10.973 10.228 0.915
2025  1 16 23 28  0 2.85 10.937 10.232 0.914
2025  1 16 23 33  0 2.85 10.873 10.246 0.915
2025  1 16 23 38  0 2.85 10.846 10.245 0.914
2025  1 16 23 43  0 2.85 10.774 10.268 0.915
2025  1 16 23 48  0 2.85 10.747 10.276 0.915
2025  1 16 23 53  0 2.85 10.701 10.283 0.915
2025  1 16 23 58  0 2.85 10.656 10.313 0.915
2025  1 17  0  3  0 2.85 10.638 10.301 0.915
2025  1 17  0  8  0 2.85 10.583 10.307 0.915
2025  1 17  0 13  0 2.85 10.556 10.316 0.915
2025  1 17  0 18  0 2.85 10.502 10.333 0.915
2025  1 17  0 23  0 2.85 10.483 10.331 0.915
2025  1 17  0 28  0 2.85 10.429 10.350 0.915
2025  1 17  0 33  0 2.85 10.392 10.367 0.915
2025  1 17  0 38  0 2.85 10.365 10.355 0.915
2025  1 17  0 43  0 2.85 10.310 10.368 0.915
2025  1 17  0 48  0 2.85 10.265 10.388 0.915
2025  1 17  0 53  0 2.85 10.219 10.394 0.915
2025  1 17  0 58  0 2.85 10.155 10.418 0.915
2025  1 17  1  3  0 2.85 10.128 10.420 0.915
2025  1 17  1  8  0 2.85 10.082 10.414 0.915
2025  1 17  1 13  0 2.85 10.036 10.433 0.915
2025  1 17  1 18  0 2.85 10.009 10.435 0.915
2025  1 17  1 23  0 2.85 9.954 10.445 0.915
2025  1 17  1 28  0 2.85 9.890 10.467 0.915
2025  1 17  1 33  0 2.85 9.872 10.473 0.915
2025  1 17  1 38  0 2.85 9.844 10.473 0.915
2025  1 17  1 43  0 2.85 9.816 10.486 0.915
2025  1 17  1 48  0 2.85 9.780 10.489 0.915
2025  1 17  1 53  0 2.85 9.743 10.511 0.915
2025  1 17  1 58  0 2.85 9.706 10.517 0.916
2025  1 17  2  3  0 2.85 9.679 10.509 0.915
2025  1 17  2  8  0 2.85 9.623 10.530 0.915
2025  1 17  2 13  0 2.85 9.596 10.535 0.915
2025  1 17  2 18  0 2.85 9.531 10.543 0.915
2025  1 17  2 23  0 2.85 9.522 10.551 0.916
2025  1 17  2 28  0 2.85 9.494 10.557 0.915
2025  1 17  2 33  0 2.85 9.467 10.574 0.916
2025  1 17  2 38  0 2.85 9.420 10.581 0.916
2025  1 17  2 43  0 2.85 9.402 10.573 0.915
2025  1 17  2 48  0 2.85 9.383 10.580 0.915
2025  1 17  2 53  0 2.85 9.356 10.588 0.915
2025  1 17  2 58  0 2.85 9.328 10.594 0.915
2025  1 17  3  3  0 2.85 9.319 10.594 0.916
2025  1 17  3  8  0 2.85 9.291 10.593 0.915
2025  1 17  3 13  0 2.85 9.263 10.602 0.915
2025  1 17  3 18  0 2.85 9.254 10.615 0.916
2025  1 17  3 23  0 2.85 9.235 10.612 0.915
2025  1 17  3 28  0 2.85 9.198 10.629 0.916
2025  1 17  3 33  0 2.85 9.180 10.631 0.916
2025  1 17  3 38  0 2.85 9.161 10.623 0.915
2025  1 17  3 43  0 2.85 9.152 10.625 0.915
2025  1 17  3 48  0 2.85 9.143 10.633 0.916
2025  1 17  3 53  0 2.85 9.133 10.630 0.916
2025  1 17  3 58  0 2.86 9.143 10.625 0.916
2025  1 17  4  3  0 2.85 9.096 10.644 0.916
2025  1 17  4  8  0 2.86 9.096 10.628 0.915
2025  1 17  4 13  0 2.85 9.087 10.637 0.915
2025  1 17  4 18  0 2.85 9.068 10.640 0.915
2025  1 17  4 23  0 2.86 9.050 10.652 0.916
2025  1 17  4 28  0 2.86 9.059 10.636 0.915
2025  1 17  4 33  0 2.86 9.050 10.647 0.916
2025  1 17  4 38  0 2.86 9.040 10.648 0.916
2025  1 17  4 43  0 2.86 9.022 10.655 0.916
2025  1 17  4 48  0 2.86 9.003 10.659 0.916
2025  1 17  4 53  0 2.86 9.013 10.660 0.916
2025  1 17  4 58  0 2.86 9.003 10.650 0.916
2025  1 17  5  3  0 2.86 8.994 10.651 0.916
2025  1 17  5  8  0 2.85 8.975 10.660 0.916
2025  1 17  5 13  0 2.85 8.985 10.657 0.916
2025  1 17  5 18  0 2.86 8.957 10.663 0.916
2025  1 17  5 23  0 2.86 8.957 10.661 0.916
2025  1 17  5 28  0 2.85 8.957 10.671 0.916
2025  1 17  5 33  0 2.85 8.938 10.658 0.915
2025  1 17  5 38  0 2.85 8.947 10.659 0.916
2025  1 17  5 43  0 2.85 8.938 10.663 0.916
2025  1 17  5 48  0 2.85 8.919 10.670 0.916
2025  1 17  5 53  0 2.85 8.901 10.674 0.916
2025  1 17  5 58  0 2.85 8.892 10.672 0.916
2025  1 17  6  3  0 2.85 8.901 10.675 0.916
2025  1 17  6  8  0 2.85 8.892 10.670 0.916
2025  1 17  6 13  0 2.85 8.873 10.678 0.916
2025  1 17  6 18  0 2.85 8.864 10.672 0.915
2025  1 17  6 23  0 2.85 8.854 10.676 0.915
2025  1 17  6 28  0 2.85 8.845 10.688 0.916
2025  1 17  6 33  0 2.85 8.817 10.693 0.916
2025  1 17  6 38  0 2.85 8.808 10.700 0.916
2025  1 17  6 43  0 2.85 8.770 10.710 0.916
2025  1 17  6 48  0 2.85 8.770 10.694 0.915
2025  1 17  6 53  0 2.85 8.733 10.712 0.915
2025  1 17  6 58  0 2.85 8.724 10.710 0.915
2025  1 17  7  3  0 2.85 8.705 10.721 0.916
2025  1 17  7  8  0 2.85 8.677 10.752 0.916
2025  1 17  7 13  0 2.85 8.658 10.741 0.916
2025  1 17  7 18  0 2.85 8.639 10.759 0.916
2025  1 17  7 23  0 2.85 8.649 10.741 0.916
2025  1 17  7 28  0 2.85 8.639 10.735 0.915
2025  1 17  7 33  0 2.85 8.621 10.743 0.916
2025  1 17  7 38  0 2.85 8.611 10.757 0.916
2025  1 17  7 43  0 2.85 8.630 10.750 0.916
2025  1 17  7 48  0 2.85 8.611 10.740 0.915
2025  1 17  7 53  0 2.85 8.621 10.739 0.916
2025  1 17  7 58  0 2.85 8.593 10.749 0.916
2025  1 17  8  3  0 2.85 8.602 10.741 0.916
2025  1 17  8  8  0 2.85 8.593 10.741 0.915
2025  1 17  8 13  0 2.85 8.593 10.740 0.916
2025  1 17  8 18  0 2.85 8.583 10.747 0.916
2025  1 17  8 23  0 2.85 8.574 10.755 0.916
2025  1 17  8 28  0 2.85 8.574 10.748 0.916
2025  1 17  8 33  0 2.85 8.574 10.751 0.916
2025  1 17  8 38  0 2.85 8.565 10.753 0.916
2025  1 17  8 43  0 2.85 8.565 10.758 0.916
2025  1 17  8 48  0 2.85 8.574 10.753 0.916
2025  1 17  8 53  0 2.85 8.574 10.748 0.916
2025  1 17  8 58  0 2.85 8.565 10.757 0.916
2025  1 17  9  3  0 2.85 8.574 10.742 0.916
2025  1 17  9  8  0 2.85 8.593 10.741 0.916
2025  1 17  9 13  0 2.85 8.602 10.741 0.916
2025  1 17  9 18  0 2.85 8.602 10.744 0.916
2025  1 17  9 23  0 2.85 8.621 10.741 0.916
2025  1 17  9 28  0 2.85 8.611 10.744 0.916
