% Tiempo en UTC
% *Espacios sin datos estan marcados con NaN (not a number)
%año  mes dia hora min sec BV(volts) Temp DO Q
%
2024  1 27 18 51  0 3.12 9.390 10.536 0.997
2024  1 27 19  1  0 3.12 9.408 10.543 0.997
2024  1 27 19 11  0 3.12 9.482 10.570 0.997
2024  1 27 19 21  0 3.12 9.501 10.574 0.998
2024  1 27 19 31  0 3.12 9.482 10.576 0.997
2024  1 27 19 41  0 3.12 9.473 10.567 0.997
2024  1 27 19 51  0 3.12 9.482 10.554 0.997
2024  1 27 20  1  0 3.12 9.418 10.518 0.997
2024  1 27 20 11  0 3.12 9.427 10.526 0.997
2024  1 27 20 21  0 3.12 9.390 10.499 0.997
2024  1 27 20 31  0 3.12 9.353 10.494 0.997
2024  1 27 20 41  0 3.12 9.390 10.487 0.997
2024  1 27 20 51  0 3.12 9.288 10.449 0.997
2024  1 27 21  1  0 3.13 9.251 10.399 0.997
2024  1 27 21 11  0 3.13 9.149 10.459 0.997
2024  1 27 21 21  0 3.12 9.158 10.344 0.997
2024  1 27 21 31  0 3.13 9.242 10.447 0.997
2024  1 27 21 41  0 3.13 9.270 10.394 0.997
2024  1 27 21 51  0 3.12 9.381 10.514 0.997
2024  1 27 22  1  0 3.12 9.464 10.495 0.997
2024  1 27 22 11  0 3.12 9.501 10.442 0.997
2024  1 27 22 21  0 3.12 9.538 10.465 0.997
2024  1 27 22 31  0 3.12 9.575 10.541 0.997
2024  1 27 22 41  0 3.12 9.584 10.562 0.997
2024  1 27 22 51  0 3.12 9.630 10.554 0.997
2024  1 27 23  1  0 3.12 9.602 10.580 0.997
2024  1 27 23 11  0 3.12 9.584 10.509 0.997
2024  1 27 23 21  0 3.12 9.556 10.510 0.997
2024  1 27 23 31  0 3.12 9.602 10.646 0.997
2024  1 27 23 41  0 3.12 9.584 10.611 0.997
2024  1 27 23 51  0 3.12 9.630 10.616 0.997
2024  1 28  0  1  0 3.12 9.658 10.630 0.997
2024  1 28  0 11  0 3.12 9.648 10.641 0.997
2024  1 28  0 21  0 3.12 9.639 10.625 0.997
2024  1 28  0 31  0 3.12 9.639 10.603 0.997
2024  1 28  0 41  0 3.12 9.602 10.604 0.997
2024  1 28  0 51  0 3.12 9.621 10.572 0.997
2024  1 28  1  1  0 3.12 9.648 10.601 0.997
2024  1 28  1 11  0 3.12 9.667 10.586 0.997
2024  1 28  1 21  0 3.12 9.621 10.601 0.996
2024  1 28  1 31  0 3.12 9.602 10.642 0.997
2024  1 28  1 41  0 3.12 9.612 10.613 0.997
2024  1 28  1 51  0 3.12 9.648 10.612 0.997
2024  1 28  2  1  0 3.12 9.685 10.642 0.997
2024  1 28  2 11  0 3.12 9.694 10.663 0.997
2024  1 28  2 21  0 3.12 9.731 10.684 0.997
2024  1 28  2 31  0 3.12 9.722 10.707 0.997
2024  1 28  2 41  0 3.12 9.740 10.694 0.997
2024  1 28  2 51  0 3.12 9.685 10.607 0.997
2024  1 28  3  1  0 3.12 9.750 10.625 0.997
2024  1 28  3 11  0 3.12 9.676 10.588 0.998
2024  1 28  3 21  0 3.12 9.621 10.565 0.997
2024  1 28  3 31  0 3.12 9.704 10.586 0.997
2024  1 28  3 41  0 3.12 9.676 10.550 0.997
2024  1 28  3 51  0 3.12 9.667 10.580 0.997
2024  1 28  4  1  0 3.12 9.694 10.611 0.997
2024  1 28  4 11  0 3.12 9.630 10.622 0.997
2024  1 28  4 21  0 3.12 9.639 10.561 0.997
2024  1 28  4 31  0 3.12 9.556 10.602 0.997
2024  1 28  4 41  0 3.12 9.602 10.619 0.998
2024  1 28  4 51  0 3.12 9.565 10.542 0.997
2024  1 28  5  1  0 3.12 9.630 10.627 0.997
2024  1 28  5 11  0 3.12 9.639 10.590 0.997
